hhmass   obsLimit        exp95lo         exp68lo         expLimit        exp68hi         exp95hi
170	3.6681	2.3717	3.1547	4.3714	6.0719	8.0673	
180	3.8685	2.0505	2.7275	3.7794	5.2496	6.9748	
190	4.3199	2.4423	3.2486	4.5014	6.2525	8.3073	
200	4.1345	2.2312	2.9679	4.1125	5.7123	7.5895	
250	3.6776	2.0483	2.7246	3.7753	5.2439	6.9673	
300	5.4444	1.6147	2.1478	2.9762	4.1339	5.4924	
350	2.1674	1.0893	1.4489	2.0077	2.7888	3.7052	
400	3.0290	1.0107	1.3444	1.8629	2.5876	3.4380	
450	2.8362	1.1885	1.5809	2.1906	3.0427	4.0427	
500	3.2614	1.8331	2.4383	3.3787	4.6930	6.2353	
550	3.5320	2.4629	3.2760	4.5394	6.3053	8.3774	
600	8.6095	4.2327	5.6302	7.8016	10.8364	14.3976	
