hhmass   obsLimit        exp95lo         exp68lo         expLimit        exp68hi         exp95hi
250	4.0512	2.0215	2.6890	3.7260	5.1754	6.8762	
300	2.8135	1.5951	2.1218	2.9401	4.0837	5.4258	
350	1.9766	1.0936	1.4546	2.0156	2.7997	3.7197	
400	2.4966	1.0340	1.3753	1.9058	2.6471	3.5170	
450	2.6728	1.3977	1.8591	2.5761	3.5783	4.7542	
500	2.4757	1.6817	2.2369	3.0997	4.3054	5.7203	
550	4.6184	2.1776	2.8966	4.0137	5.5750	7.4071	
600	7.3236	3.1340	4.1687	5.7764	8.0234	10.6601	
