HBM01	1	1	0	5
HBM01	1	1	1	5
HBM01	1	1	2	5
HBM01	1	1	3	5
HBM01	1	1	4	5
HBM01	1	1	5	6
HBM01	1	2	0	8
HBM01	1	2	1	11
HBM01	1	2	2	14
HBM01	1	2	3	6
HBM01	1	2	4	9
HBM01	1	2	5	12
HBM01	1	3	0	7
HBM01	1	3	1	10
HBM01	1	3	2	13
HBM01	1	3	3	8
HBM01	1	3	4	11
HBM01	1	3	5	15
HBM01	2	1	0	5
HBM01	2	1	1	5
HBM01	2	1	2	5
HBM01	2	1	3	5
HBM01	2	1	4	5
HBM01	2	1	5	6
HBM01	2	2	0	8
HBM01	2	2	1	11
HBM01	2	2	2	14
HBM01	2	2	3	6
HBM01	2	2	4	9
HBM01	2	2	5	12
HBM01	2	3	0	7
HBM01	2	3	1	10
HBM01	2	3	2	13
HBM01	2	3	3	8
HBM01	2	3	4	11
HBM01	2	3	5	15
HBM01	3	1	0	5
HBM01	3	1	1	5
HBM01	3	1	2	5
HBM01	3	1	3	5
HBM01	3	1	4	5
HBM01	3	1	5	6
HBM01	3	2	0	8
HBM01	3	2	1	11
HBM01	3	2	2	14
HBM01	3	2	3	6
HBM01	3	2	4	9
HBM01	3	2	5	12
HBM01	3	3	0	7
HBM01	3	3	1	10
HBM01	3	3	2	13
HBM01	3	3	3	8
HBM01	3	3	4	11
HBM01	3	3	5	15
HBM01	4	1	0	5
HBM01	4	1	1	5
HBM01	4	1	2	5
HBM01	4	1	3	5
HBM01	4	1	4	5
HBM01	4	1	5	6
HBM01	4	2	0	8
HBM01	4	2	1	11
HBM01	4	2	2	14
HBM01	4	2	3	6
HBM01	4	2	4	9
HBM01	4	2	5	12
HBM01	4	3	0	7
HBM01	4	3	1	10
HBM01	4	3	2	13
HBM01	4	3	3	8
HBM01	4	3	4	11
HBM01	4	3	5	15
HBM02	1	1	0	5
HBM02	1	1	1	5
HBM02	1	1	2	5
HBM02	1	1	3	5
HBM02	1	1	4	5
HBM02	1	1	5	6
HBM02	1	2	0	8
HBM02	1	2	1	11
HBM02	1	2	2	14
HBM02	1	2	3	6
HBM02	1	2	4	9
HBM02	1	2	5	12
HBM02	1	3	0	7
HBM02	1	3	1	10
HBM02	1	3	2	13
HBM02	1	3	3	8
HBM02	1	3	4	11
HBM02	1	3	5	15
HBM02	2	1	0	5
HBM02	2	1	1	5
HBM02	2	1	2	5
HBM02	2	1	3	5
HBM02	2	1	4	5
HBM02	2	1	5	6
HBM02	2	2	0	8
HBM02	2	2	1	11
HBM02	2	2	2	14
HBM02	2	2	3	6
HBM02	2	2	4	9
HBM02	2	2	5	12
HBM02	2	3	0	7
HBM02	2	3	1	10
HBM02	2	3	2	13
HBM02	2	3	3	8
HBM02	2	3	4	11
HBM02	2	3	5	15
HBM02	3	1	0	5
HBM02	3	1	1	5
HBM02	3	1	2	5
HBM02	3	1	3	5
HBM02	3	1	4	5
HBM02	3	1	5	6
HBM02	3	2	0	8
HBM02	3	2	1	11
HBM02	3	2	2	14
HBM02	3	2	3	6
HBM02	3	2	4	9
HBM02	3	2	5	12
HBM02	3	3	0	7
HBM02	3	3	1	10
HBM02	3	3	2	13
HBM02	3	3	3	8
