HBM01	1	1	0	4
HBM01	1	1	1	4
HBM01	1	1	2	4
HBM01	1	1	3	4
HBM01	1	1	4	4
HBM01	1	1	5	5
HBM01	1	2	0	7
HBM01	1	2	1	10
HBM01	1	2	2	13
HBM01	1	2	3	5
HBM01	1	2	4	8
HBM01	1	2	5	11
HBM01	1	3	0	6
HBM01	1	3	1	9
HBM01	1	3	2	12
HBM01	1	3	3	7
HBM01	1	3	4	10
HBM01	1	3	5	14
HBM01	2	1	0	6
HBM01	2	1	1	6
HBM01	2	1	2	6
HBM01	2	1	3	6
HBM01	2	1	4	6
HBM01	2	1	5	7
HBM01	2	2	0	9
HBM01	2	2	1	12
HBM01	2	2	2	15
HBM01	2	2	3	7
HBM01	2	2	4	10
HBM01	2	2	5	13
HBM01	2	3	0	8
HBM01	2	3	1	11
HBM01	2	3	2	14
HBM01	2	3	3	9
HBM01	2	3	4	12
HBM01	2	3	5	16
HBM01	3	1	0	3
HBM01	3	1	1	3
HBM01	3	1	2	3
HBM01	3	1	3	3
HBM01	3	1	4	3
HBM01	3	1	5	4
HBM01	3	2	0	6
HBM01	3	2	1	9
HBM01	3	2	2	12
HBM01	3	2	3	4
HBM01	3	2	4	7
HBM01	3	2	5	10
HBM01	3	3	0	5
HBM01	3	3	1	8
HBM01	3	3	2	11
HBM01	3	3	3	6
HBM01	3	3	4	9
HBM01	3	3	5	13
HBM01	4	1	0	4
HBM01	4	1	1	4
HBM01	4	1	2	4
HBM01	4	1	3	4
HBM01	4	1	4	4
HBM01	4	1	5	5
HBM01	4	2	0	7
HBM01	4	2	1	10
HBM01	4	2	2	13
HBM01	4	2	3	5
HBM01	4	2	4	8
HBM01	4	2	5	11
HBM01	4	3	0	6
HBM01	4	3	1	9
HBM01	4	3	2	12
HBM01	4	3	3	7
HBM01	4	3	4	10
HBM01	4	3	5	14
HBM02	1	1	0	4
HBM02	1	1	1	4
HBM02	1	1	2	4
HBM02	1	1	3	4
HBM02	1	1	4	4
HBM02	1	1	5	5
HBM02	1	2	0	7
HBM02	1	2	1	10
HBM02	1	2	2	13
HBM02	1	2	3	5
HBM02	1	2	4	8
HBM02	1	2	5	11
HBM02	1	3	0	6
HBM02	1	3	1	9
HBM02	1	3	2	12
HBM02	1	3	3	7
HBM02	1	3	4	10
HBM02	1	3	5	14
HBM02	2	1	0	4
HBM02	2	1	1	4
HBM02	2	1	2	4
HBM02	2	1	3	4
HBM02	2	1	4	4
HBM02	2	1	5	5
HBM02	2	2	0	7
HBM02	2	2	1	10
HBM02	2	2	2	13
HBM02	2	2	3	5
HBM02	2	2	4	8
HBM02	2	2	5	11
HBM02	2	3	0	6
HBM02	2	3	1	9
HBM02	2	3	2	12
HBM02	2	3	3	7
HBM02	2	3	4	10
HBM02	2	3	5	14
HBM02	3	1	0	2
HBM02	3	1	1	2
HBM02	3	1	2	2
HBM02	3	1	3	2
HBM02	3	1	4	2
HBM02	3	1	5	3
HBM02	3	2	0	5
HBM02	3	2	1	8
HBM02	3	2	2	11
HBM02	3	2	3	3
HBM02	3	2	4	6
HBM02	3	2	5	9
HBM02	3	3	0	4
HBM02	3	3	1	7
HBM02	3	3	2	10
HBM02	3	3	3	5
HBM02	3	3	4	8
HBM02	3	3	5	12
HBM02	4	1	0	0
HBM02	4	1	1	0
HBM02	4	1	2	0
HBM02	4	1	3	0
HBM02	4	1	4	0
HBM02	4	1	5	1
HBM02	4	2	0	3
HBM02	4	2	1	6
HBM02	4	2	2	9
HBM02	4	2	3	1
HBM02	4	2	4	4
HBM02	4	2	5	7
HBM02	4	3	0	2
HBM02	4	3	1	5
HBM02	4	3	2	8
HBM02	4	3	3	3
HBM02	4	3	4	6
HBM02	4	3	5	10
HBM03	1	1	0	4
HBM03	1	1	1	4
HBM03	1	1	2	4
HBM03	1	1	3	4
HBM03	1	1	4	4
HBM03	1	1	5	5
HBM03	1	2	0	7
HBM03	1	2	1	10
HBM03	1	2	2	13
HBM03	1	2	3	5
HBM03	1	2	4	8
HBM03	1	2	5	11
HBM03	1	3	0	6
HBM03	1	3	1	9
HBM03	1	3	2	12
HBM03	1	3	3	7
HBM03	1	3	4	10
HBM03	1	3	5	14
HBM03	2	1	0	4
HBM03	2	1	1	4
HBM03	2	1	2	4
HBM03	2	1	3	4
HBM03	2	1	4	4
HBM03	2	1	5	5
HBM03	2	2	0	7
HBM03	2	2	1	10
HBM03	2	2	2	13
HBM03	2	2	3	5
HBM03	2	2	4	8
HBM03	2	2	5	11
HBM03	2	3	0	6
HBM03	2	3	1	9
HBM03	2	3	2	12
HBM03	2	3	3	7
HBM03	2	3	4	10
HBM03	2	3	5	14
HBM03	3	1	0	3
HBM03	3	1	1	3
HBM03	3	1	2	3
HBM03	3	1	3	3
HBM03	3	1	4	3
HBM03	3	1	5	4
HBM03	3	2	0	6
HBM03	3	2	1	9
HBM03	3	2	2	12
HBM03	3	2	3	4
HBM03	3	2	4	7
HBM03	3	2	5	10
HBM03	3	3	0	5
HBM03	3	3	1	8
HBM03	3	3	2	11
HBM03	3	3	3	6
HBM03	3	3	4	9
HBM03	3	3	5	13
HBM03	4	1	0	3
HBM03	4	1	1	3
HBM03	4	1	2	3
HBM03	4	1	3	3
HBM03	4	1	4	3
HBM03	4	1	5	4
HBM03	4	2	0	6
HBM03	4	2	1	9
HBM03	4	2	2	12
HBM03	4	2	3	4
HBM03	4	2	4	7
HBM03	4	2	5	10
HBM03	4	3	0	5
HBM03	4	3	1	8
HBM03	4	3	2	11
HBM03	4	3	3	6
HBM03	4	3	4	9
HBM03	4	3	5	13
HBM04	1	1	0	5
HBM04	1	1	1	5
HBM04	1	1	2	5
HBM04	1	1	3	5
HBM04	1	1	4	5
HBM04	1	1	5	6
HBM04	1	2	0	8
HBM04	1	2	1	11
HBM04	1	2	2	14
HBM04	1	2	3	6
HBM04	1	2	4	9
HBM04	1	2	5	12
HBM04	1	3	0	7
HBM04	1	3	1	10
HBM04	1	3	2	13
HBM04	1	3	3	8
HBM04	1	3	4	11
HBM04	1	3	5	15
HBM04	2	1	0	3
HBM04	2	1	1	3
HBM04	2	1	2	3
HBM04	2	1	3	3
HBM04	2	1	4	3
HBM04	2	1	5	4
HBM04	2	2	0	6
HBM04	2	2	1	9
HBM04	2	2	2	12
HBM04	2	2	3	4
HBM04	2	2	4	7
HBM04	2	2	5	10
HBM04	2	3	0	5
HBM04	2	3	1	8
HBM04	2	3	2	11
HBM04	2	3	3	6
HBM04	2	3	4	9
HBM04	2	3	5	13
HBM04	3	1	0	4
HBM04	3	1	1	4
HBM04	3	1	2	4
HBM04	3	1	3	4
HBM04	3	1	4	4
HBM04	3	1	5	5
HBM04	3	2	0	7
HBM04	3	2	1	10
HBM04	3	2	2	13
HBM04	3	2	3	5
HBM04	3	2	4	8
HBM04	3	2	5	11
HBM04	3	3	0	6
HBM04	3	3	1	9
HBM04	3	3	2	12
HBM04	3	3	3	7
HBM04	3	3	4	10
HBM04	3	3	5	14
HBM04	4	1	0	3
HBM04	4	1	1	3
HBM04	4	1	2	3
HBM04	4	1	3	3
HBM04	4	1	4	3
HBM04	4	1	5	4
HBM04	4	2	0	6
HBM04	4	2	1	9
HBM04	4	2	2	12
HBM04	4	2	3	4
HBM04	4	2	4	7
HBM04	4	2	5	10
HBM04	4	3	0	5
HBM04	4	3	1	8
HBM04	4	3	2	11
HBM04	4	3	3	6
HBM04	4	3	4	9
HBM04	4	3	5	13
HBM05	1	1	0	2
HBM05	1	1	1	2
HBM05	1	1	2	2
HBM05	1	1	3	2
HBM05	1	1	4	2
HBM05	1	1	5	3
HBM05	1	2	0	5
HBM05	1	2	1	8
HBM05	1	2	2	11
HBM05	1	2	3	3
HBM05	1	2	4	6
HBM05	1	2	5	9
HBM05	1	3	0	4
HBM05	1	3	1	7
HBM05	1	3	2	10
HBM05	1	3	3	5
HBM05	1	3	4	8
HBM05	1	3	5	12
HBM05	2	1	0	3
HBM05	2	1	1	3
HBM05	2	1	2	3
HBM05	2	1	3	3
HBM05	2	1	4	3
HBM05	2	1	5	4
HBM05	2	2	0	6
HBM05	2	2	1	9
HBM05	2	2	2	12
HBM05	2	2	3	4
HBM05	2	2	4	7
HBM05	2	2	5	10
HBM05	2	3	0	5
HBM05	2	3	1	8
HBM05	2	3	2	11
HBM05	2	3	3	6
HBM05	2	3	4	9
HBM05	2	3	5	13
HBM05	3	1	0	0
HBM05	3	1	1	0
HBM05	3	1	2	0
HBM05	3	1	3	0
HBM05	3	1	4	0
HBM05	3	1	5	1
HBM05	3	2	0	3
HBM05	3	2	1	6
HBM05	3	2	2	9
HBM05	3	2	3	1
HBM05	3	2	4	4
HBM05	3	2	5	7
HBM05	3	3	0	2
HBM05	3	3	1	5
HBM05	3	3	2	8
HBM05	3	3	3	3
HBM05	3	3	4	6
HBM05	3	3	5	10
HBM05	4	1	0	0
HBM05	4	1	1	0
HBM05	4	1	2	0
HBM05	4	1	3	0
HBM05	4	1	4	0
HBM05	4	1	5	0
HBM05	4	2	0	2
HBM05	4	2	1	5
HBM05	4	2	2	8
HBM05	4	2	3	0
HBM05	4	2	4	3
HBM05	4	2	5	6
HBM05	4	3	0	1
HBM05	4	3	1	4
HBM05	4	3	2	7
HBM05	4	3	3	2
HBM05	4	3	4	5
HBM05	4	3	5	9
HBM06	1	1	0	3
