HEM01	1	1	0	8
HEM01	1	1	1	7
HEM01	1	1	2	12
HEM01	1	1	3	12
HEM01	1	1	4	9
HEM01	1	1	5	7
HEM01	1	2	0	13
HEM01	1	2	1	12
HEM01	1	2	2	13
HEM01	1	2	3	12
HEM01	1	2	4	13
HEM01	1	2	5	11
HEM01	1	3	0	8
HEM01	1	3	1	10
HEM01	1	3	2	11
HEM01	1	3	3	12
HEM01	1	3	4	9
HEM01	1	3	5	8
HEM01	2	1	0	8
HEM01	2	1	1	7
HEM01	2	1	2	12
HEM01	2	1	3	12
HEM01	2	1	4	9
HEM01	2	1	5	7
HEM01	2	2	0	12
HEM01	2	2	1	12
HEM01	2	2	2	12
HEM01	2	2	3	12
HEM01	2	2	4	12
HEM01	2	2	5	11
HEM01	2	3	0	8
HEM01	2	3	1	10
HEM01	2	3	2	10
HEM01	2	3	3	11
HEM01	2	3	4	9
HEM01	2	3	5	8
HEM01	3	1	0	8
HEM01	3	1	1	7
HEM01	3	1	2	12
HEM01	3	1	3	12
HEM01	3	1	4	9
HEM01	3	1	5	7
HEM01	3	2	0	12
HEM01	3	2	1	12
HEM01	3	2	2	12
HEM01	3	2	3	12
HEM01	3	2	4	12
HEM01	3	2	5	11
HEM01	3	3	0	8
HEM01	3	3	1	10
HEM01	3	3	2	10
HEM01	3	3	3	11
HEM01	3	3	4	9
HEM01	3	3	5	8
HEM01	4	1	0	8
HEM01	4	1	1	7
HEM01	4	1	2	12
HEM01	4	1	3	12
HEM01	4	1	4	9
HEM01	4	1	5	7
HEM01	4	2	0	13
HEM01	4	2	1	12
HEM01	4	2	2	13
HEM01	4	2	3	12
HEM01	4	2	4	13
HEM01	4	2	5	11
HEM01	4	3	0	8
HEM01	4	3	1	10
HEM01	4	3	2	11
HEM01	4	3	3	12
HEM01	4	3	4	9
HEM01	4	3	5	8
HEM02	1	1	0	8
HEM02	1	1	1	7
HEM02	1	1	2	12
HEM02	1	1	3	12
HEM02	1	1	4	9
HEM02	1	1	5	7
HEM02	1	2	0	13
HEM02	1	2	1	12
HEM02	1	2	2	13
HEM02	1	2	3	12
HEM02	1	2	4	13
HEM02	1	2	5	11
HEM02	1	3	0	8
HEM02	1	3	1	10
HEM02	1	3	2	11
HEM02	1	3	3	12
HEM02	1	3	4	9
HEM02	1	3	5	8
HEM02	2	1	0	8
HEM02	2	1	1	7
HEM02	2	1	2	12
HEM02	2	1	3	12
HEM02	2	1	4	9
HEM02	2	1	5	7
HEM02	2	2	0	12
HEM02	2	2	1	12
HEM02	2	2	2	12
HEM02	2	2	3	12
HEM02	2	2	4	12
HEM02	2	2	5	11
HEM02	2	3	0	8
HEM02	2	3	1	10
HEM02	2	3	2	10
HEM02	2	3	3	11
HEM02	2	3	4	9
HEM02	2	3	5	8
HEM02	3	1	0	8
HEM02	3	1	1	7
HEM02	3	1	2	12
HEM02	3	1	3	12
HEM02	3	1	4	9
HEM02	3	1	5	7
HEM02	3	2	0	12
HEM02	3	2	1	12
HEM02	3	2	2	12
HEM02	3	2	3	12
HEM02	3	2	4	12
HEM02	3	2	5	11
HEM02	3	3	0	8
HEM02	3	3	1	10
