hhmass   obsLimit        exp95lo         exp68lo         expLimit        exp68hi         exp95hi
170	2.5632	1.0318	1.3725	1.9018	2.6416	3.5098	
180	1.2671	0.9219	1.2263	1.6992	2.3602	3.1359	
190	1.8889	1.0667	1.4189	1.9662	2.7310	3.6285	
200	2.3444	1.0265	1.3654	1.8920	2.6279	3.4916	
250	1.3689	0.8479	1.1278	1.5628	2.1707	2.8841	
300	0.7074	0.8618	1.1463	1.5884	2.2063	2.9313	
350	0.7717	0.5693	0.7572	1.0493	1.4574	1.9364	
400	1.0253	0.5881	0.7823	1.0840	1.5056	2.0004	
450	1.6754	0.8254	1.0979	1.5214	2.1132	2.8076	
500	2.3474	0.9675	1.2870	1.7833	2.4770	3.2910	
550	3.5859	1.5849	2.1082	2.9212	4.0575	5.3910	
600	4.5583	1.7452	2.3214	3.2167	4.4680	5.9363	
