hhmass   obsLimit        exp95lo         exp68lo         expLimit        exp68hi         exp95hi
170	1.6581	0.7600	1.0109	1.4007	1.9456	2.5850	
180	1.0731	0.6699	0.8911	1.2348	1.7151	2.2788	
190	1.6728	0.7210	0.9591	1.3290	1.8460	2.4526	
200	1.7754	0.6943	0.9236	1.2797	1.7776	2.3617	
250	1.7009	0.5864	0.7800	1.0809	1.5013	1.9947	
300	0.8650	0.5186	0.6899	0.9559	1.3278	1.7641	
350	0.3422	0.3717	0.4944	0.6851	0.9516	1.2644	
400	0.7233	0.3719	0.4947	0.6856	0.9522	1.2652	
450	1.5897	0.4844	0.6443	0.8928	1.2400	1.6476	
500	2.4341	0.6349	0.8445	1.1701	1.6253	2.1595	
550	3.3238	0.9256	1.2312	1.7060	2.3697	3.1485	
600	3.8791	1.2091	1.6083	2.2286	3.0955	4.1128	
